gene	Counts
PHF21B	0
PHF5A	2
PI4KA	0
PI4KAP1	0
PI4KAP2	0
PIK3IP1	0
PISD	0
PITPNB	2
PIWIL3	1
PKDREJ	0
PLA2G3	0
PLA2G6	0
PLXNB2	0
PMM1	0
PNPLA5	0
POLDIP3	3
POLR3H	1
POM121L10P	0
POM121L1P	0
POTEH	0
PPM1F	1
PRAME	0
PRODH	0
PRR14L	14
PRR34	0
PVALB	0
RABL2B	0
RAC2	4
RANGAP1	6
RASL10A	0
RBFOX2	2
RFPL1S	0
RFPL2	0
RFPL3S	0
RHBDD3	0
RIMBP3	0
RIMBP3B	0
RIMBP3C	0
RNF215	0
RNU86	0
RPL3	10
RPS19BP1	0
RRP7A	1
RRP7B	0
RTCB	4
RTDR1	0
RTN4R	0
SBF1	0
SCARF2	0
SCO2	0
SCUBE1	2
SDC4P	0
SEC14L3	0
SEC14L4	0
SEC14L6	0
SELM	0
SF3A1	3
SHISA8	0
SLC16A8	0
SLC25A1	0
SLC25A17	0
SLC5A4	0
SLC7A4	0
SMC1B	2
SNORD125	0
SNORD43	0
SNORD83A	3
SNORD83B	0
SOX10	0
SSTR3	0
ST13	4
SULT4A1	1
SUN2	0
SYCE3	0
SYN3	0
TBC1D10A	3
TCF20	4
TEX33	0
TFIP11	3
THAP7	0
THOC5	0
TMEM184B	4
TMEM211	0
TMPRSS6	0
TNFRSF13C	0
TOB2	1
TOP3B	0
TPST2	0
TRMT2A	0
TST	0
TTC28	2
TTLL1	0
TTLL12	3
TUBA3FP	0
TUBGCP6	0
TXN2	8
TXNRD2	0
TYMP	0
UFD1L	0
VPREB3	0
WNT7B	0
XBP1	0
XKR3	0
YDJC	0
YPEL1	5
ZDHHC8P1	0
ZMAT5	0
ZNF280A	0
ZNF280B	22
ZNF70	0
ZNRF3-AS1	0
A4GNT	0
AADACL2-AS1	0
ABCC5	1
ABHD14B	0
ABI3BP	0
ACAA1	0
ACAD11	0
ACAP2	1
ACOX2	0
ACTR8	0
ACTRT3	0
ACVR2B-AS1	0
ADAMTS9	3
ADCY5	2
ADIPOQ-AS1	0
ALDH1L1	1
ALG1L	0
ALG3	0
ALS2CL	0
AMIGO3	0
AMOTL2	0
AMT	0
ANAPC13	0
ANKRD18DP	0
ANKRD28	0
ANKUB1	0
ANO10	5
APOD	0
ARF4	4
ARHGAP31-AS1	0
ARHGEF26-AS1	0
ARHGEF3	5
ARIH2OS	0
ASB14	0
ASTE1	1
ATG3	1
ATP13A3	11
ATP13A4	0
ATP13A5	0
ATP2B2	0
ATP2B2-IT2	0
ATR	3
AZI2	2
B3GALNT1	3
B4GALT4	0
BAP1	0
BCHE	0
BCL6	0
BDH1	0
BSN-AS2	0
BTLA	0
C3orf17	16
C3orf18	0
C3orf22	0
C3orf27	0
C3orf33	0
C3orf36	0
C3orf62	0
C3orf67	0
C3orf70	0
C3orf84	0
CACNA2D2	2
CACNA2D3-AS1	0
CADM2-AS2	0
CADPS	0
CAMK1	0
CAMK2N2	0
CAMKV	0
CBLB	0
CCDC12	0
CCDC13	0
CCDC14	1
CCDC37-AS1	0
CCDC39	4
CCDC51	0
CCDC58	0
CCDC71	0
CCDC80	0
CCK	0
CCNL1	0
CCR1	0
CD200R1	0
CD200R1L	0
CD47	0
CD80	0
CDC25A	6
CDCP1	0
CDHR4	0
CELSR3	0
CEP19	0
CEP70	0
CFAP44	0
CGGBP1	0
CHCHD4	0
CHDH	0
CHL1-AS1	0
CIDEC	0
CIDECP	0
CISH	1
CLASP2	2
CLCN2	0
CLDN1	0
CLDND1	6
CLRN1	0
CLSTN2-AS1	0
CMTM6	5
CNBP	34
CNTN3	0
CNTN4-AS1	0
CNTN4-AS2	0
COL6A4P1	0
COL7A1	0
COLQ	0
COMMD2	0
COPB2	10
COX17	0
CP	0
CPN2	0
CPNE4	1
CPOX	0
CRBN	1
CRYGS	0
CSPG5	0
CSRNP1	0
CX3CR1	0
CYP8B1	0
DALRD3	0
DAZL	6
DBR1	0
DCBLD2	2
DCLK3	0
DCP1A	31
DCUN1D1	2
DENND6A	0
DGKG	0
DHFRL1	0
DHX36	4
DLG1	6
DNAH12	0
DNAJB8	0
DNAJC19	3
DNASE1L3	0
DPH3	1
DPPA2	0
DPPA2P3	0
DPPA4	0
DRD3	0
DUSP7	6
DYNC1LI1	0
DZIP1L	0
EFCAB12	1
EFHB	0
EGOT	0
EHHADH	0
EIF1B-AS1	1
EIF4E3	0
EIF5A2	0
ELP6	1
EMC3	5
ENTPD3-AS1	0
EOGT	2
EOMES	0
EPM2AIP1	1
ERC2	2
ERC2-IT1	0
ERICH6	0
ESRG	1
ETV5	7
FAM107A	0
FAM19A4	3
FAM208A	5
FAM3D	0
FAM86DP	0
FAM86HP	0
FANCD2OS	0
FEZF2	0
FGD5-AS1	0
FGF12	0
FHIT	2
FILIP1L	0
FLJ46066	0
FOXL2	0
FOXP1	2
FRMD4B	6
FSTL1	0
FYCO1	0
GABRR3	0
GADL1	0
GATA2	0
GBE1	0
GCSAM	0
GHRL	0
GHSR	0
GK5	0
GLB1	2
GLT8D1	1
GLYCTK-AS1	0
GMNC	0
GMPPB	0
GNB4	8
GOLGB1	0
GOLIM4	0
GORASP1	3
GP5	0
GPR149	0
GPR156	0
GPR171	0
GPR87	0
GPX1	0
GRIP2	0
GRM7-AS1	0
GRM7-AS3	0
GSK3B	4
GUCA1C	0
H1FX	0
HACL1	2
HCLS1	0
HDAC11-AS1	1
HEG1	0
HESX1	0
HGD	0
HHATL	0
HIGD1A	5
HLTF	1
HP09053	0
HSPBAP1	2
HYAL1	0
HYAL2	1
HYAL3	0
IFRD2	0
IFT57	0
IFT80	0
IGF2BP2	1
IGSF10	6
IGSF11	5
IL12A-AS1	0
IL17RD	0
IL5RA	0
ILDR1	0
IMPDH2	3
IMPG2	0
IP6K1	0
IP6K2	1
IQCB1	3
IQCF1	0
IQCF5	0
IQCF6	0
IQCG	1
IQCJ-SCHIP1-AS1	0
IQSEC1	1
ISY1	0
ISY1-RAB43	0
ITGA9-AS1	0
ITGB5	0
ITIH4	0
ITPR1-AS1	0
KCNAB1-AS1	0
KCNAB1-AS2	0
KCNMB3	0
KIAA0226	0
KIAA1143	1
KIAA1257	7
KIAA1407	1
KIAA1524	3
KIAA2018	0
KIF9	0
KLF15	0
KLHL6	0
KPNA1	0
KPNA4	0
KRBOX1-AS1	0
KY	0
LAMB2	0
LAMB2P1	0
LAMP3	2
LARS2-AS1	0
LEPREL1	1
LHFPL4	0
LIMD1-AS1	1
LINC00606	0
LINC00635	0
LINC00691	0
LINC00692	0
LINC00696	0
LINC00877	0
LINC00880	0
LINC00882	0
LINC00886	0
LINC00887	0
LINC00971	0
LINC00994	0
LINC01192	0
LINC01208	0
LINC01209	0
LINC01214	0
LINC01267	0
LINC01279	0
LINC01391	0
LINC01471	0
LIPH	0
LMCD1-AS1	0
LMLN-AS1	0
LMOD3	19
LOC100128164	0
LOC100289361	0
LOC100505920	0
LOC100507537	0
LOC100996447	0
LOC101927056	0
LOC101927123	0
LOC101927394	1
LOC101928105	0
LOC101928135	0
LOC101928323	0
LOC101928739	0
LOC101928882	0
LOC101928992	0
LOC101929106	0
LOC101929694	0
LOC101929717	0
LOC102724297	0
LOC102724604	0
LOC102724699	0
LOC220729	0
LOC253573	0
LOC339874	0
LOC401052	0
LOC647323	0
LOC653712	0
LPP-AS1	0
LPP-AS2	0
LRIG1	3
LRRC15	0
LRRC2	0
LRRC31	0
LRRC34	0
LRRC58	0
LRRFIP2	2
LRTM1	0
LSAMP	0
LSG1	1
LTF	0
LXN	0
LYZL4	0
LZTFL1	0
MAGEF1	0
MAGI1	6
MAP4	5
MAP6D1	1
MASP1	0
MB21D2	3
MBD4	40
MBNL1-AS1	0
MCCC1	0
MCF2L2	0
MECOM	0
METTL6	1
MFI2	0
MGLL	0
MINA	15
MIR1284	0
MIR135A1	0
MIR191	0
MIR198	0
MIR3136	0
MIR3921	0
MIR3938	0
MIR425	0
MIR4270	0
MIR4442	0
MIR4790	0
MIR4791	0
MIR4792	0
MIR4793	0
MIR4795	0
MIR4796	0
MIR4797	0
MIR5092	0
MIR5186	0
MIR5193	0
MIR548A3	0
MIR548G	0
MIR548I1	0
MIR5588	0
MIR568	0
MIR569	0
MIR5692C1	0
MIR5704	0
MIR6823	0
MIR6824	0
MIR6825	0
MIR6827	0
MIR6829	0
MIR6890	0
MIR711	0
MIR8064	0
MIR8076	0
MIR885	0
MIR922	0
MIRLET7G	0
MKRN2OS	0
MON1A	0
MORC1	0
MRPL3	3
MRPL47	1
MRPS25	0
MSL2	13
MST1	0
MST1R	0
MTHFD2P1	0
MUC13	0
MUC4	0
MUSTN1	0
MYH15	2
MYL3	0
MYLK	5
NAA50	0
NAALADL2-AS1	0
NAALADL2-AS2	0
NAALADL2-AS3	0
NAT6	0
NCBP2	2
NCEH1	1
NCK1-AS1	0
NCKIPSD	1
NEK10	0
NEK4	2
NGLY1	5
NICN1	0
NKIRAS1	0
NLGN1-AS1	0
NME6	1
NME9	0
NMNAT3	0
NPHP3	0
NPHP3-ACAD11	0
NPRL2	0
NT5DC2	0
NUP210	0
OPA1-AS1	0
OSBPL10	20
OSBPL11	2
OXTR	0
P2RY12	0
P2RY13	0
P2RY14	0
PA2G4P4	4
PAQR9	0
PARL	33
PARP9	0
PBRM1	6
PCBP4	0
PCOLCE2	2
PCYT1A	3
PDCD10	3
PDHB	1
PDZRN3	0
PEX5L	0
PFKFB4	0
PFN2	0
PHC3	0
PIGZ	0
PIK3CB	0
PIK3R4	0
PISRT1	0
PLCD1	0
PLCH1	0
PLCXD2-AS1	0
PLD1	2
PLOD2	0
PLSCR1	0
PLSCR2	0
PLSCR4	0
PLSCR5	0
PLXNB1	0
PLXND1	0
POC1A	0
POLQ	3
POMGNT2	1
POPDC2	0
POU1F1	0
PP2D1	0
PPP1R2	1
PRICKLE2	0
PRKAR2A	3
PROK2	0
PROS1	0
PRR23A	0
PRR23B	0
PRR23C	0
PRRT3	0
PRSS42	0
PRSS45	0
PRSS46	0
PRSS50	0
PSMD6	2
PTPLB	0
PTPRG-AS1	0
PVRL3-AS1	0
QARS	3
QRICH1	9
RAB43	0
RAB6B	2
RABL3	0
RAD18	4
RAF1	0
RARRES1	0
RASSF1	1
RBM5-AS1	0
RBMS3-AS1	0
RBMS3-AS3	0
RBP1	0
RBP2	0
RETNLB	0
RFC4	3
RFT1	0
RFTN1	0
RHOA	21
RNF168	3
RNU6-69P	0
ROBO1	0
ROPN1	0
RPL22L1	0
RPL24	10
RPL29	29
RPL32	10
RPL32P3	0
RPL39L	0
RPN1	0
RPUSD3	1
RRP9	0
RTP2	0
RUVBL1	0
RYBP	2
RYK	0
SATB1	0
SCAP	4
SCARNA7	0
SCN10A	0
SCN11A	0
SCN5A	0
SDHAP1	0
SEC13	1
SEC22C	1
SELK	2
SEMA3B-AS1	0
SEMA3G	0
SEMA5B	0
SENP7	0
SERP1	5
SERPINI2	0
SETD2	0
SFMBT1	8
SGOL1	3
SH3BP5	14
SHISA5	2
SHOX2	0
SHQ1	1
SI	0
SIAH2	1
SLC12A8	2
SLC25A20	1
SLC26A6	4
SLC2A2	0
SLC33A1	1
SLC41A3	0
SLC4A7	55
SLC6A1-AS1	0
SLC6A20	1
SLC7A14	0
SLC9A9	0
SLC9C1	0
SLCO2A1	0
SLITRK3	0
SMARCC1	15
SMCO1	0
SNORA58	0
SNORA7A	0
SNORA7B	0
SNRK-AS1	0
SNX4	5
SPATA16	1
SPICE1	3
SPINK8	1
SPTSSB	0
SRGAP3	1
SSR3	2
SST	0
SSUH2	0
ST3GAL6-AS1	0
STAG1	1
STX19	0
SUCLG2	0
SUMF1	0
SUSD5	0
SYNPR-AS1	0
TADA3	0
TAMM41	5
TBC1D5	0
TBCCD1	1
TBL1XR1	5
TCTEX1D2	2
TERC	0
TFDP2	0
TFRC	0
THOC7	2
THPO	0
THRB	6
THUMPD3-AS1	0
TIMP4	0
TIPARP-AS1	0
TKT	0
TLR9	0
TM4SF1	0
TM4SF18	0
TM4SF19	0
TM4SF19-TCTEX1D2	0
TMCC1	6
TMEM108-AS1	0
TMEM110	1
TMEM110-MUSTN1	0
TMEM115	1
TMEM14E	0
TMEM158	0
TMEM207	0
TMEM212-AS1	0
TMEM39A	3
TMEM40	0
TMEM41A	10
TMEM44	0
TMEM89	0
TMF1	0
TMPPE	0
TNFSF10	0
TNIK	13
TNK2	2
TNNC1	0
TOMM70A	10
TOP2B	5
TOPBP1	4
TPRA1	0
TPRG1-AS1	0
TPRG1-AS2	0
TRA2B	0
TRAIP	2
TRANK1	0
TRIM59	14
TUSC2	0
TWF2	0
TXNRD3	0
TXNRD3NB	0
UBA3	0
UBA7	0
UBE2E1-AS1	0
UBP1	0
UBXN7	1
UCN2	0
ULK4	0
UQCRC1	0
UROC1	0
USP19	0
USP4	0
UTS2B	0
VEPH1	0
VGLL3	0
VGLL4	6
VIPR1-AS1	0
VPRBP	2
WDR49	0
WDR53	2
WDR5B	1
WDR82	0
WNT5A	0
WNT7A	0
WWTR1	0
XCR1	0
XIRP1	0
XPC	4
XRN1	6
XXYLT1	6
ZBBX	0
ZBED2	0
ZBTB11	4
ZBTB20	0
ZDHHC19	0
ZDHHC3	1
ZFYVE20	0
ZIC4	0
ZMAT3	0
ZMYND10	0
ZNF148	17
ZNF197-AS1	1
ZNF385D	1
ZNF445	0
ZNF717	0
ZNF80	0
ZNF852	0
ZXDC	0
AADAT	0
AASDH	0
ABCA11P	0
ABCG2	0
ABLIM2	0
ACOX3	0
ACSL1	0
ADAMTS3	1
ADH1A	0
ADH1B	0
ADH1C	0
ADH4	0
ADH5	6
ADH6	0
ADH7	0
AFAP1	3
AGA	0
ANAPC10	3
ANKRD17	28
ANKRD50	0
ANP32C	0
ANTXR2	0
ANXA2P1	0
ANXA5	0
APBB2	1
ARAP2	1
ARSJ	0
ASB5	0
ASIC5	0
ATP5I	1
ATP8A1	2
BBS7	0
BDH2	3
BEND4	0
BMPR1B-AS1	0
BOD1L1	5
BTC	0
C4orf27	84
C4orf3	0
C4orf36	0
C4orf45	0
C4orf46	0
CAMK2D	0
CASP3	1
CASP6	0
CBR4	2
CCDC110	0
CCDC149	0
CCDC158	0
CCDC96	0
CCKAR	0
CCNA2	12
CCNI	71
CDKL2	0
CENPC	3
CENPE	23
CENPU	9
CETN4P	0
CFAP97	1
CFI	0
CHIC2	1
CLDN22	0
CLDN24	0
CLGN	0
CLNK	0
CLOCK	33
CNGA1	0
CNOT6L	40
COL25A1	0
COMMD8	2
COQ2	0
CORIN	0
COX18	1
COX7B2	0
CPEB2-AS1	0
CPLX1	0
CRMP1	1
CSN2	0
CTBP1	0
CTSO	0
CXCL10	0
CXCL11	0
CXCL2	0
CXCL3	0
CXCL5	0
CXCL9	0
CXXC4	1
CYTL1	0
DCAF16	2
DCHS2	1
DCTD	0
DDIT4L	0
DDX60	0
DDX60L	0
DGKQ	0
DHX15	0
DKK2	0
DNAJB14	0
EIF4E	0
ELF2	0
ELOVL6	0
EMCN	0
ENPP6	0
EPHA5	0
ERVMER34-1	0
ETNPPL	1
EVC2	0
F11-AS1	0
FABP2	0
FAM13A	193
FAM175A	1
FAM184B	4
FAM198B	0
FAM53A	0
FAM86EP	0
FAT1	3
FBXL5	9
FBXO8	3
FBXW7	2
FGA	0
FGFBP1	0
FGFBP2	0
FGG	0
FLJ36777	0
FLJ38576	0
FREM3	0
FRG2	0
FRYL	1
FSTL5	0
G3BP2	1
GABRA2	0
GABRA4	0
GABRG1	0
GAK	0
GATB	0
GC	0
GIMD1	0
GK2	0
GK3P	0
GLRA3	0
GNPDA2	10
GNRHR	0
GPM6A	0
GPR125	0
GPRIN3	0
GRPEL1	12
GRSF1	7
GYPA	0
GYPB	0
GYPE	0
H2AFZ	0
HAND2	0
HAUS3	0
HELQ	1
HHIP-AS1	0
HMGB2	11
HMX1	0
HNRNPD	8
HNRNPDL	1
HOPX	0
HPGD	0
HPGDS	0
HPSE	0
HS3ST1	0
HSD17B11	0
HSD17B13	0
HTT-AS	0
IGFBP7	0
IGJ	0
IL2	0
IL21	0
INPP4B	0
INTS12	2
IRF2	0
JAKMIP1	0
KCNIP4	0
KCNIP4-IT1	0
KCTD8	0
KDR	0
KLF3-AS1	0
KLHL8	0
LAMTOR3	0
LCORL	0
LDB2	0
LEF1	12
LETM1	0
LGI2	0
LIN54	0
LINC00290	0
LINC00575	0
LINC00613	0
LINC00616	0
LINC00682	0
LINC01061	0
LINC01093	0
LINC01095	0
LINC01096	0
LINC01097	0
LINC01099	1
LINC01216	0
LINC01258	0
LINC01365	0
LNX1	0
LOC100129917	0
LOC100129931	0
LOC100130872	0
LOC100133461	0
LOC100505912	0
LOC100506085	0
LOC100506272	0
LOC100506746	0
LOC100507388	0
LOC100507639	0
LOC101927087	0
LOC101927237	0
LOC101927282	0
LOC101928131	0
LOC339975	0
LOC344967	0
LOC389247	0
LOC401134	0
LOC728175	0
LOC731424	0
LPHN3-AS1	0
LRBA	0
LRP2BP	0
LRPAP1	0
LRRC66	0
LYAR	15
MAD2L1	15
MAML3	0
MANBA	0
MAP9	11
MAPK10	0
MARCH1	0
MFAP3L	0
MFSD10	1
MFSD7	0
MFSD8	0
MGARP	0
MGAT4D	0
MGC45800	0
MIR302A	0
MIR302B	0
MIR302C	0
MIR302D	0
MIR3138	0
MIR3140	0
MIR367	0
MIR3688-1	0
MIR378D1	0
MIR3945	0
MIR4800	0
MIR4801	0
MIR4802	0
MIR548AJ2	0
MIR548AX	0
MIR548I2	0
MIR5705	0
MIR573	0
MIR575	0
MIR8066	0
MIR943	0
MRFAP1L1	2
MTNR1A	0
MXD4	8
NAA11	6
NAAA	0
NAF1	1
NAP1L5	0
NDNF	0
NDST4	0
NDUFC1	3
NEK1	32
NELFA	5
NEUROG2	0
NFXL1	11
NKX1-1	0
NKX3-2	0
NKX6-1	0
NMU	0
NOA1	0
NOP14	0
NPY1R	0
NR3C2	8
NUDT6	0
NUP54	5
OCIAD2	0
OTOP1	0
OTUD4	16
PABPC4L	0
PAPSS1	11
PAQR3	0
PCDH18	0
PCNAP1	0
PDCL2	0
PDE5A	0
PDGFC	0
PDLIM3	0
PDS5A	2
PF4	0
PGRMC2	2
PHOX2B	0
PIGY	0
PITX2	0
PLA2G12A	0
PLAC8	0
PLRG1	2
POLN	0
PPA2	1
PPARGC1A	0
PPAT	0
PPBP	0
PPBPP2	0
PPEF2	0
PPID	0
PPM1K	0
PPP2R2C	0
PPP3CA	3
PRDM5	0
PRKG2	0
PRMT9	1
PROM1	0
PRSS12	0
PSAPL1	0
PYURF	0
QDPR	1
QRFPR	0
RAB28	0
RASGEF1B	0
RASSF6	0
RBM47	0
RCHY1	0
RELL1	1
RFC1	4
RNF150	0
RNF175	0
RNF212	0
RPL21P44	0
RPL34-AS1	0
RPL9	0
RWDD4	0
SCARB2	0
SCD5	0
SCFD2	0
SCLT1	1
SCOC-AS1	0
SCRG1	0
SDAD1	4
SEC24B-AS1	0
SEC24D	0
SEC31A	5
SEL1L3	0
SEPSECS	0
SETD7	0
SFRP2	0
SGCB	0
SH3D19	0
SH3RF1	0
SLBP	11
SLC10A6	0
SLC10A7	0
SLC26A1	0
SLC2A9	0
SLC39A8	0
SLC7A11	4
SLC9B1	0
SLC9B2	0
SLED1	0
SMAD1-AS2	0
SMARCA5-AS1	0
SMIM14	2
SNCA	0
SORBS2	1
SOWAHB	0
SPARCL1	0
SPATA4	0
SPINK2	0
SPOCK3	0
SPON2	0
SRD5A3-AS1	0
STPG2	0
STX18	4
SULT1B1	0
SULT1E1	0
SYT14P1	0
TACR3	0
TAPT1	9
TBC1D9	0
TBCK	0
TEC	0
TECRL	0
THAP9-AS1	0
TIFA	2
TIGD4	0
TKTL2	0
TLR1	0
TLR10	0
TLR6	0
TMED11P	0
TMEM128	3
TMEM129	1
TMEM150C	0
TMEM154	1
TMEM155	0
TMEM156	0
TMEM192	0
TMPRSS11A	0
TMPRSS11B	0
TMPRSS11BNL	0
TMPRSS11D	0
TMPRSS11F	0
TMPRSS11GP	0
TNIP2	0
TNIP3	0
TNRC18P1	0
TRAM1L1	0
TRIM61	3
TRIML2	0
TRMT10A	0
TRPC3	1
TSPAN5	11
TTC29	1
TXK	0
UBA6	1
UBE2D3	45
UCHL1-AS1	0
UCP1	0
UFSP2	3
UGDH	2
UGT2A1	0
UGT2A2	0
UGT2A3	0
UGT2B10	0
UGT2B11	0
UGT2B15	0
UGT2B17	0
UGT2B4	0
UNC5C	3
USP46	0
VEGFC	0
WDFY3	2
WDR1	7
WWC2-AS2	0
YIPF7	0
YTHDC1	0
ZFYVE28	0
ZGRF1	0
ZNF518B	3
ZNF721	6
ZNF732	1
ZNF827	1
UGT2A3	0
UGT2B10	0
UGT2B15	0
UGT2B17	0
YTHDC1	0
MGC39584	0
MAFIP	0
AACSP1	1
ACOT12	0
ACSL6	0
ACTBL2	0
ADAM19	2
ADAMTS12	0
ADAMTS19-AS1	0
ADAMTS2	0
ADAMTS6	0
AFF4	10
AGXT2	0
AK6	0
ALDH7A1	2
AMACR	0
ANKH	2
ANKRA2	0
ANKRD31	0
ANKRD34B	0
ANKRD55	0
ANXA2R	0
ANXA6	0
AP3B1	3
APBB3	0
ARAP3	0
ARHGAP26-AS1	0
ARL15	1
ARRDC3	0
ARSB	0
ARSI	0
ATG12	0
ATOX1	0
ATP10B	0
BOD1	227
BRD8	1
BRD9	0
C1QTNF2	0
C1QTNF3	0
C1QTNF3-AMACR	0
C5orf15	0
C5orf20	0
C5orf28	0
C5orf34	8
C5orf42	0
C5orf45	2
C5orf46	0
C5orf49	0
C5orf55	0
C5orf60	0
C5orf63	0
C5orf66-AS1	0
C5orf66-AS2	0
C6	0
C9	0
CAMK2A	1
CAPSL	0
CBY3	0
CCDC112	0
CCDC125	0
CCDC127	4
CCDC69	0
CCL28	0
CCNH	2
CCNJL	0
CCNO	6
CD14	0
CD180	0
CD74	0
CDC20B	1
CDC23	0
CDC25C	0
CDH10	0
CDH12	2
CDH18	1
CDH9	0
CDKL3	0
CDKN2AIPNL	0
CDO1	0
CENPK	2
CEP120	5
CETN3	0
CHD1	4
CKMT2-AS1	0
CLINT1	10
CLK4	1
CLPTM1L	9
CLTB	0
CMBL	0
COL23A1	0
COL4A3BP	1
CRSP8P	2
CSF1R	6
CSNK1A1	2
CTB-178M22.2	0
CTB-7E3.1	0
CTD-2201I18.1	0
CTD-2297D10.2	0
CTD-2350J17.1	0
CTD-3080P12.3	0
CTNND2	0
CXCL14	0
DAB2	0
DAP	2
DBN1	0
DCTN4	0
DDX41	1
DEPDC1B	1
DHFR	2
DHX29	7
DIAPH1	2
DIMT1	0
DMGDH	1
DNAH5	0
DNAJC18	1
DND1	0
DOK3	0
DPYSL3	0
DRD1	0
DROSHA	4
DTWD2	0
DUSP1	0
EBF1	14
ECSCR	0
EDIL3	0
EFNA5	0
EGFLAM-AS2	0
EGFLAM-AS4	0
ELL2	0
ELOVL7	0
EMB	0
ENC1	0
EPB41L4A	2
ERAP1	0
ERCC8	0
ESM1	0
ETF1	1
F12	0
F2RL2	0
FAM114A2	1
FAM134B	0
FAM13B	1
FAM153A	0
FAM169A	5
FAM172A	1
FAM173B	0
FAM193B	0
FAM196B	0
FAM71B	0
FASTKD3	2
FAT2	1
FAXDC2	1
FBN2	0
FBXL17	0
FBXW11	3
FCHSD1	0
FEM1C	0
FGF1	0
FGF10	0
FLJ16171	0
FLJ32255	0
FLJ33360	0
FLT4	0
FNDC9	0
FNIP1	0
FOXD1	0
FSTL4	2
FYB	0
GABRB2	0
GCNT4	0
GDF9	168
GDNF	0
GEMIN5	247
GFM2	3
GFPT2	0
GFRA3	1
GIN1	1
GLRA1	0
GLRX	13
GMCL1P1	0
GNB2L1	7
GNPDA1	4
GOLPH3	5
GPR151	0
GPRIN1	0
GRM6	0
GRXCR2	0
GTF2H2	0
GUSBP3	0
GUSBP9	0
H2AFY	1
HAND1	0
HAPLN1	0
HARS	2
HAVCR1	0
HAVCR2	0
HBEGF	0
HCN1	0
HDAC3	2
HEIH	3
HINT1	9
HK3	0
HMGCS1	1
HMMR-AS1	0
HNRNPA0	0
HNRNPH1	2
HOMER1	5
HSPA9	2
HTR1A	0
HTR4	0
IL12B	0
IL17B	1
IL5	0
IL6ST	0
IL9	0
IRF1	1
IRX2	0
IRX4	0
JAKMIP2	0
KCNMB1	0
KIAA0825	0
KIAA1191	2
KIF3A	16
KLHL3	0
LARS	4
LCP2	1
LECT2	0
LHFPL2	2
LIFR	1
LINC00461	0
LINC00491	0
LINC01017	0
LINC01019	0
LINC01023	0
LINC01024	0
LINC01184	0
LINC01187	0
LINC01265	0
LINC01335	0
LINC01337	0
LINC01338	0
LINC01339	0
LINC01470	0
LINC01484	0
LINC01485	0
LIX1	1
LMAN2	2
LMBRD2	2
LOC100132356	0
LOC100133050	0
LOC100268168	0
LOC100272216	0
LOC100287592	0
LOC100303749	0
LOC100505625	0
LOC100506526	0
LOC100506548	0
LOC100506674	0
LOC100506688	0
LOC100506858	0
LOC100652758	0
LOC100996325	0
LOC100996385	0
LOC101926905	0
LOC101926960	0
LOC101927190	0
LOC101927280	3
LOC101927379	0
LOC101927488	0
LOC101927697	0
LOC101927766	0
LOC101927835	0
LOC101928445	0
LOC101928448	0
LOC101928539	0
LOC101928569	0
LOC101928600	0
LOC101928651	0
LOC101928769	0
LOC101928794	0
LOC101929034	0
LOC101929412	0
LOC101929454	0
LOC101929505	0
LOC101929681	0
LOC101929696	0
LOC102467073	0
LOC102467080	0
LOC102467081	0
LOC102467147	0
LOC102467212	0
LOC102467213	0
LOC102467216	0
LOC102467217	0
LOC102467223	0
LOC102477328	0
LOC102546226	0
LOC102546229	0
LOC102546294	0
LOC102546298	0
LOC102577426	0
LOC202181	0
LOC285627	0
LOC285629	0
LOC285692	0
LOC285696	0
LOC340074	0
LOC340107	0
LOC389332	0
LOC401177	0
LOC442132	0
LOC553103	0
LOC642366	0
LOC643201	0
LOC644762	0
LOC644936	0
LOC646719	0
LOC647859	0
LOC648987	0
LOC728613	0
LOC728637	1
LOC729080	0
LOC729506	0
LOX	0
LPCAT1	3
LRRTM2	0
LUCAT1	0
LYSMD3	0
MAPK9	0
MARCH11	0
MARCH3	0
MBLAC2	0
MCC	0
MCIDAS	0
MCTP1	7
MED10	5
MED7	0
MEF2C	0
MGAT1	0
MGAT4B	0
MGC32805	0
MIER3	0
MIR103A1	0
MIR1229	0
MIR1289-2	0
MIR218-2	0
MIR2277	0
MIR3141	0
MIR340	0
MIR3650	0
MIR3660	0
MIR3912	0
MIR3936	0
MIR4277	0
MIR4278	0
MIR4279	0
MIR4280	0
MIR4281	0
MIR4454	0
MIR4456	0
MIR4457	0
MIR4460	0
MIR449A	0
MIR449B	0
MIR449C	0
MIR4635	0
MIR4636	0
MIR4637	0
MIR4638	0
MIR5687	0
MIR580	0
MIR581	0
MIR585	0
MIR6075	0
MIR6499	0
MIR6830	0
MIR6831	0
MIR8089	0
MIR874	0
MIR9-2	0
MOCS2	1
MROH2B	0
MRPL36	0
MRPS27	1
MTMR12	0
MTRNR2L2	0
MTX3	1
MXD3	0
MYO10	11
MZB1	0
NADK2	3
NAIP	0
NDUFA2	0
NEUROG1	0
NHP2	0
NKX2-5	0
NME5	0
NMUR2	0
NNT-AS1	0
NOP16	0
NR2F1-AS1	0
NR3C1	1
NREP	2
NRG2	0
NSUN2	0
NUDCD2	1
NUDT12	0
NUP155	2
OR2V1	0
OR2Y1	0
OSMR-AS1	0
OTP	0
OXCT1	2
P4HA2	0
PAIP1	54
PANK3	1
PCDH1	0
PCDH12	0
PCSK1	0
PDE4D	0
PDE6A	0
PDGFRB	0
PDLIM7	0
